date,origin_country,destination_region,barrels,vessel_count
2020-05-12,UAE,Global,3543606,18
2020-05-13,Saudi Arabia,Global,9164209,46
2020-05-13,USA,Global,8109998,41
2020-05-13,Russia,Global,7873843,39
2020-05-13,Iraq,Global,4250599,21
2020-05-13,UAE,Global,3811970,19
2020-05-14,Saudi Arabia,Global,9332824,47
2020-05-14,USA,Global,7834903,39
2020-05-14,Russia,Global,7594508,38
2020-05-14,Iraq,Global,4590195,23
2020-05-14,UAE,Global,3434785,17
2020-05-15,Saudi Arabia,Global,9026863,45
2020-05-15,USA,Global,7976949,40
2020-05-15,Russia,Global,7906376,40
2020-05-15,Iraq,Global,4783887,24
2020-05-15,UAE,Global,3834269,19
2020-05-16,Saudi Arabia,Global,9249368,46
2020-05-16,USA,Global,7971759,40
2020-05-16,Russia,Global,7562439,38
2020-05-16,Iraq,Global,4714523,24
2020-05-16,UAE,Global,3457798,17
2020-05-17,Saudi Arabia,Global,9245606,46
2020-05-17,USA,Global,8102607,41
2020-05-17,Russia,Global,7582433,38
2020-05-17,Iraq,Global,4745300,24
2020-05-17,UAE,Global,3705296,19
2020-05-18,Saudi Arabia,Global,9082010,45
2020-05-18,USA,Global,8310054,42
2020-05-18,Russia,Global,7473995,37
2020-05-18,Iraq,Global,4728545,24
2020-05-18,UAE,Global,3725120,19
2020-05-19,Saudi Arabia,Global,9087181,45
2020-05-19,USA,Global,8182533,41
2020-05-19,Russia,Global,7445946,37
2020-05-19,Iraq,Global,4772217,24
2020-05-19,UAE,Global,3605877,18
2020-05-20,Saudi Arabia,Global,9052623,45
2020-05-20,USA,Global,8288383,41
2020-05-20,Russia,Global,7525380,38
2020-05-20,Iraq,Global,4419762,22
2020-05-20,UAE,Global,3397537,17
2020-05-21,Saudi Arabia,Global,9219312,46
2020-05-21,USA,Global,7936347,40
2020-05-21,Russia,Global,7891630,39
2020-05-21,Iraq,Global,4316122,22
2020-05-21,UAE,Global,3882879,19
2020-05-22,Saudi Arabia,Global,9157405,46
2020-05-22,USA,Global,8111246,41
2020-05-22,Russia,Global,7544015,38
2020-05-22,Iraq,Global,4685623,23
2020-05-22,UAE,Global,3620107,18
2020-05-23,Saudi Arabia,Global,9288552,46
2020-05-23,USA,Global,8140191,41
2020-05-23,Russia,Global,7645602,38
2020-05-23,Iraq,Global,4568515,23
2020-05-23,UAE,Global,3614515,18
2020-05-24,Saudi Arabia,Global,9166495,46
2020-05-24,USA,Global,7863800,39
2020-05-24,Russia,Global,7418097,37
2020-05-24,Iraq,Global,4731814,24
2020-05-24,UAE,Global,3645955,18
2020-05-25,Saudi Arabia,Global,9089960,45
2020-05-25,USA,Global,8120322,41
2020-05-25,Russia,Global,7669694,38
2020-05-25,Iraq,Global,4536593,23
2020-05-25,UAE,Global,3500811,18
2020-05-26,Saudi Arabia,Global,9144131,46
2020-05-26,USA,Global,7967999,40
2020-05-26,Russia,Global,7675992,38
2020-05-26,Iraq,Global,4359367,22
2020-05-26,UAE,Global,3769128,19
2020-05-27,Saudi Arabia,Global,9182807,46
2020-05-27,USA,Global,8150322,41
2020-05-27,Russia,Global,7759322,39
2020-05-27,Iraq,Global,4861739,24
2020-05-27,UAE,Global,3764073,19
2020-05-28,Saudi Arabia,Global,8832917,44
2020-05-28,USA,Global,7917112,40
2020-05-28,Russia,Global,7515325,38
2020-05-28,Iraq,Global,4612962,23
2020-05-28,UAE,Global,3686697,18
2020-05-29,Saudi Arabia,Global,8997284,45
2020-05-29,USA,Global,8134161,41
2020-05-29,Russia,Global,7492839,37
2020-05-29,Iraq,Global,4514418,23
2020-05-29,UAE,Global,3395147,17
2020-05-30,Saudi Arabia,Global,8964727,45
2020-05-30,USA,Global,7900460,40
2020-05-30,Russia,Global,7456831,37
2020-05-30,Iraq,Global,4761259,24
2020-05-30,UAE,Global,3460803,17
2020-05-31,Saudi Arabia,Global,9495106,47
2020-05-31,USA,Global,8174246,41
2020-05-31,Russia,Global,7627974,38
2020-05-31,Iraq,Global,4471495,22
2020-05-31,UAE,Global,3705295,19
2020-06-01,Saudi Arabia,Global,9010909,45
2020-06-01,USA,Global,8115556,41
2020-06-01,Russia,Global,7981267,40
2020-06-01,Iraq,Global,4582846,23
2020-06-01,UAE,Global,3769646,19
2020-06-02,Saudi Arabia,Global,8988755,45
2020-06-02,USA,Global,8088984,40
2020-06-02,Russia,Global,7859852,39
2020-06-02,Iraq,Global,4500187,23
2020-06-02,UAE,Global,3866099,19
2020-06-03,Saudi Arabia,Global,9197344,46
2020-06-03,USA,Global,8006811,40
2020-06-03,Russia,Global,7686042,38
2020-06-03,Iraq,Global,4737065,24
2020-06-03,UAE,Global,3684453,18
2020-06-04,Saudi Arabia,Global,8852570,44
2020-06-04,USA,Global,7979033,40
2020-06-04,Russia,Global,7550976,38
2020-06-04,Iraq,Global,4576939,23
2020-06-04,UAE,Global,3681205,18
2020-06-05,Saudi Arabia,Global,9111655,46
2020-06-05,USA,Global,7884698,39
2020-06-05,Russia,Global,7642030,38
2020-06-05,Iraq,Global,4676588,23
2020-06-05,UAE,Global,3668969,18
2020-06-06,Saudi Arabia,Global,9243988,46
2020-06-06,USA,Global,8206960,41
2020-06-06,Russia,Global,7650748,38
2020-06-06,Iraq,Global,4571346,23
2020-06-06,UAE,Global,3332727,17
2020-06-07,Saudi Arabia,Global,9143161,46
2020-06-07,USA,Global,8109871,41
2020-06-07,Russia,Global,7619455,38
2020-06-07,Iraq,Global,4387206,22
2020-06-07,UAE,Global,3416560,17
2020-06-08,Saudi Arabia,Global,9233515,46
2020-06-08,USA,Global,8069608,40
2020-06-08,Russia,Global,7677767,38
2020-06-08,Iraq,Global,4579789,23
2020-06-08,UAE,Global,3580005,18
2020-06-09,Saudi Arabia,Global,9213085,46
2020-06-09,USA,Global,7994936,40
2020-06-09,Russia,Global,7586761,38
2020-06-09,Iraq,Global,4503001,23
2020-06-09,UAE,Global,3507168,18
2020-06-10,Saudi Arabia,Global,9022747,45
2020-06-10,USA,Global,8102443,41
2020-06-10,Russia,Global,7497310,37
2020-06-10,Iraq,Global,4757486,24
2020-06-10,UAE,Global,3434931,17
2020-06-11,Saudi Arabia,Global,9037851,45
2020-06-11,USA,Global,7999922,40
2020-06-11,Russia,Global,7782928,39
2020-06-11,Iraq,Global,4595365,23
2020-06-11,UAE,Global,3720658,19
2020-06-12,Saudi Arabia,Global,8839787,44
2020-06-12,USA,Global,8102679,41
2020-06-12,Russia,Global,7696066,38
2020-06-12,Iraq,Global,4574964,23
2020-06-12,UAE,Global,3722443,19
2020-06-13,Saudi Arabia,Global,8981749,45
2020-06-13,USA,Global,8270745,41
2020-06-13,Russia,Global,7904177,40
2020-06-13,Iraq,Global,4504917,23
2020-06-13,UAE,Global,3492517,17
2020-06-14,Saudi Arabia,Global,9274054,46
2020-06-14,USA,Global,8292982,41
2020-06-14,Russia,Global,7477617,37
2020-06-14,Iraq,Global,4493018,22
2020-06-14,UAE,Global,3513778,18
2020-06-15,Saudi Arabia,Global,8851066,44
2020-06-15,USA,Global,7914935,40
2020-06-15,Russia,Global,7402112,37
2020-06-15,Iraq,Global,4437563,22
2020-06-15,UAE,Global,3547530,18
2020-06-16,Saudi Arabia,Global,9084537,45
2020-06-16,USA,Global,8281980,41
2020-06-16,Russia,Global,7399651,37
2020-06-16,Iraq,Global,4697053,23
2020-06-16,UAE,Global,3517306,18
2020-06-17,Saudi Arabia,Global,9038642,45
2020-06-17,USA,Global,8147284,41
2020-06-17,Russia,Global,7377653,37
2020-06-17,Iraq,Global,4603423,23
2020-06-17,UAE,Global,3571029,18
2020-06-18,Saudi Arabia,Global,9116572,46
2020-06-18,USA,Global,8086079,40
2020-06-18,Russia,Global,7910999,40
2020-06-18,Iraq,Global,4447043,22
2020-06-18,UAE,Global,3463055,17
2020-06-19,Saudi Arabia,Global,8945863,45
2020-06-19,USA,Global,7956013,40
2020-06-19,Russia,Global,7443727,37
2020-06-19,Iraq,Global,4717687,24
2020-06-19,UAE,Global,3752410,19
2020-06-20,Saudi Arabia,Global,8950341,45
2020-06-20,USA,Global,7911100,40
2020-06-20,Russia,Global,7606666,38
2020-06-20,Iraq,Global,4453120,22
2020-06-20,UAE,Global,3630893,18
2020-06-21,Saudi Arabia,Global,9063000,45
2020-06-21,USA,Global,7805200,39
2020-06-21,Russia,Global,7764687,39
2020-06-21,Iraq,Global,4801943,24
2020-06-21,UAE,Global,3440643,17
2020-06-22,Saudi Arabia,Global,8971005,45
2020-06-22,USA,Global,8072040,40
2020-06-22,Russia,Global,7579328,38
2020-06-22,Iraq,Global,4627941,23
2020-06-22,UAE,Global,3830691,19
2020-06-23,Saudi Arabia,Global,8999208,45
2020-06-23,USA,Global,7906005,40
2020-06-23,Russia,Global,7318852,37
2020-06-23,Iraq,Global,4416110,22
2020-06-23,UAE,Global,3520781,18
2020-06-24,Saudi Arabia,Global,9291515,46
2020-06-24,USA,Global,7944690,40
2020-06-24,Russia,Global,7555900,38
2020-06-24,Iraq,Global,4519868,23
2020-06-24,UAE,Global,3700591,19
2020-06-25,Saudi Arabia,Global,9397947,47
2020-06-25,USA,Global,7939277,40
2020-06-25,Russia,Global,7445491,37
2020-06-25,Iraq,Global,4675531,23
2020-06-25,UAE,Global,3621191,18
2020-06-26,Saudi Arabia,Global,9292483,46
2020-06-26,USA,Global,8103067,41
2020-06-26,Russia,Global,7461583,37
2020-06-26,Iraq,Global,4604076,23
2020-06-26,UAE,Global,3681783,18
2020-06-27,Saudi Arabia,Global,9135115,46
2020-06-27,USA,Global,8088134,40
2020-06-27,Russia,Global,7672044,38
2020-06-27,Iraq,Global,4687437,23
2020-06-27,UAE,Global,3719367,19
2020-06-28,Saudi Arabia,Global,9105911,46
2020-06-28,USA,Global,7983537,40
2020-06-28,Russia,Global,7530611,38
2020-06-28,Iraq,Global,4689581,23
2020-06-28,UAE,Global,3386064,17
2020-06-29,Saudi Arabia,Global,9060465,45
2020-06-29,USA,Global,7946163,40
2020-06-29,Russia,Global,7509475,38
2020-06-29,Iraq,Global,4696931,23
2020-06-29,UAE,Global,3533829,18
2020-06-30,Saudi Arabia,Global,9008687,45
2020-06-30,USA,Global,7797743,39
2020-06-30,Russia,Global,7613659,38
2020-06-30,Iraq,Global,4598544,23
2020-06-30,UAE,Global,3826210,19
2020-07-01,Saudi Arabia,Global,8952112,45
2020-07-01,USA,Global,8031151,40
2020-07-01,Russia,Global,7535686,38
2020-07-01,Iraq,Global,4734897,24
2020-07-01,UAE,Global,3483984,17
2020-07-02,Saudi Arabia,Global,9036690,45
2020-07-02,USA,Global,8086021,40
2020-07-02,Russia,Global,7522828,38
2020-07-02,Iraq,Global,4427871,22
2020-07-02,UAE,Global,3523950,18
2020-07-03,Saudi Arabia,Global,9152440,46
2020-07-03,USA,Global,7837418,39
2020-07-03,Russia,Global,7511341,38
2020-07-03,Iraq,Global,4386377,22
2020-07-03,UAE,Global,3670653,18
2020-07-04,Saudi Arabia,Global,8759479,44
2020-07-04,USA,Global,7904119,40
2020-07-04,Russia,Global,7544539,38
2020-07-04,Iraq,Global,4722786,24
2020-07-04,UAE,Global,3478095,17
2020-07-05,Saudi Arabia,Global,8901243,45
2020-07-05,USA,Global,8266696,41
2020-07-05,Russia,Global,7267321,36
2020-07-05,Iraq,Global,4154702,21
2020-07-05,UAE,Global,3550525,18
2020-07-06,Saudi Arabia,Global,8905785,45
2020-07-06,USA,Global,7827908,39
2020-07-06,Russia,Global,7587346,38
2020-07-06,Iraq,Global,4517663,23
2020-07-06,UAE,Global,3396481,17
2020-07-07,Saudi Arabia,Global,8785623,44
2020-07-07,USA,Global,8108537,41
2020-07-07,Russia,Global,7575198,38
2020-07-07,Iraq,Global,4462792,22
2020-07-07,UAE,Global,3754664,19
2020-07-08,Saudi Arabia,Global,8813738,44
2020-07-08,USA,Global,7745422,39
2020-07-08,Russia,Global,7370464,37
2020-07-08,Iraq,Global,4467412,22
2020-07-08,UAE,Global,3510751,18
2020-07-09,Saudi Arabia,Global,8934655,45
2020-07-09,USA,Global,8023648,40
2020-07-09,Russia,Global,7283109,36
2020-07-09,Iraq,Global,4687405,23
2020-07-09,UAE,Global,3458517,17
2020-07-10,Saudi Arabia,Global,9135033,46
2020-07-10,USA,Global,8018847,40
2020-07-10,Russia,Global,7535952,38
2020-07-10,Iraq,Global,4552904,23
2020-07-10,UAE,Global,3534595,18
2020-07-11,Saudi Arabia,Global,9060455,45
2020-07-11,USA,Global,8163420,41
2020-07-11,Russia,Global,7493525,37
2020-07-11,Iraq,Global,4570397,23
2020-07-11,UAE,Global,3450586,17
2020-07-12,Saudi Arabia,Global,9176683,46
2020-07-12,USA,Global,7859207,39
2020-07-12,Russia,Global,7730806,39
2020-07-12,Iraq,Global,4454642,22
2020-07-12,UAE,Global,3246049,16
2020-07-13,Saudi Arabia,Global,8976511,45
2020-07-13,USA,Global,7855138,39
2020-07-13,Russia,Global,7583392,38
2020-07-13,Iraq,Global,4359402,22
2020-07-13,UAE,Global,3390368,17
2020-07-14,Saudi Arabia,Global,8670508,43
2020-07-14,USA,Global,7886093,39
2020-07-14,Russia,Global,7090357,35
2020-07-14,Iraq,Global,4216353,21
2020-07-14,UAE,Global,3568001,18
2020-07-15,Saudi Arabia,Global,9068466,45
2020-07-15,USA,Global,8014414,40
2020-07-15,Russia,Global,7305549,37
2020-07-15,Iraq,Global,4443439,22
2020-07-15,UAE,Global,3450055,17
2020-07-16,Saudi Arabia,Global,8773512,44
2020-07-16,USA,Global,8172777,41
2020-07-16,Russia,Global,7578871,38
2020-07-16,Iraq,Global,4414122,22
2020-07-16,UAE,Global,3451300,17
2020-07-17,Saudi Arabia,Global,8975211,45
2020-07-17,USA,Global,7637694,38
2020-07-17,Russia,Global,7406877,37
2020-07-17,Iraq,Global,4341656,22
2020-07-17,UAE,Global,3293711,16
2020-07-18,Saudi Arabia,Global,8898492,44
2020-07-18,USA,Global,8210310,41
2020-07-18,Russia,Global,7536784,38
2020-07-18,Iraq,Global,4354981,22
2020-07-18,UAE,Global,3526545,18
2020-07-19,Saudi Arabia,Global,9147282,46
2020-07-19,USA,Global,8076074,40
2020-07-19,Russia,Global,7446323,37
2020-07-19,Iraq,Global,4340338,22
2020-07-19,UAE,Global,3542112,18
2020-07-20,Saudi Arabia,Global,8993141,45
2020-07-20,USA,Global,8068397,40
2020-07-20,Russia,Global,7529394,38
2020-07-20,Iraq,Global,4591551,23
2020-07-20,UAE,Global,3353833,17
2020-07-21,Saudi Arabia,Global,9128487,46
2020-07-21,USA,Global,7960517,40
2020-07-21,Russia,Global,7742167,39
2020-07-21,Iraq,Global,4327499,22
2020-07-21,UAE,Global,3691272,18
2020-07-22,Saudi Arabia,Global,8957344,45
2020-07-22,USA,Global,7829945,39
2020-07-22,Russia,Global,7355074,37
2020-07-22,Iraq,Global,4379605,22
2020-07-22,UAE,Global,3491282,17
2020-07-23,Saudi Arabia,Global,9002884,45
2020-07-23,USA,Global,7838403,39
2020-07-23,Russia,Global,7420805,37
2020-07-23,Iraq,Global,4745799,24
2020-07-23,UAE,Global,3683590,18
2020-07-24,Saudi Arabia,Global,8986730,45
2020-07-24,USA,Global,7926982,40
2020-07-24,Russia,Global,7439287,37
2020-07-24,Iraq,Global,4513310,23
2020-07-24,UAE,Global,3267863,16
2020-07-25,Saudi Arabia,Global,8879522,44
2020-07-25,USA,Global,7667841,38
2020-07-25,Russia,Global,7478012,37
2020-07-25,Iraq,Global,4515208,23
2020-07-25,UAE,Global,3345651,17
2020-07-26,Saudi Arabia,Global,9151098,46
2020-07-26,USA,Global,7731135,39
2020-07-26,Russia,Global,7195344,36
2020-07-26,Iraq,Global,4448668,22
2020-07-26,UAE,Global,3572065,18
2020-07-27,Saudi Arabia,Global,9164485,46
2020-07-27,USA,Global,7843064,39
2020-07-27,Russia,Global,7573698,38
2020-07-27,Iraq,Global,4406120,22
2020-07-27,UAE,Global,3386002,17
2020-07-28,Saudi Arabia,Global,9041368,45
2020-07-28,USA,Global,8006667,40
2020-07-28,Russia,Global,7172360,36
2020-07-28,Iraq,Global,4630300,23
2020-07-28,UAE,Global,3615832,18
2020-07-29,Saudi Arabia,Global,8811934,44
2020-07-29,USA,Global,7965139,40
2020-07-29,Russia,Global,7479873,37
2020-07-29,Iraq,Global,4444869,22
2020-07-29,UAE,Global,3323222,17
2020-07-30,Saudi Arabia,Global,8802002,44
2020-07-30,USA,Global,7898912,39
2020-07-30,Russia,Global,7578655,38
2020-07-30,Iraq,Global,4484285,22
2020-07-30,UAE,Global,3347153,17
2020-07-31,Saudi Arabia,Global,9015506,45
2020-07-31,USA,Global,7472470,37
2020-07-31,Russia,Global,7572066,38
2020-07-31,Iraq,Global,4138795,21
2020-07-31,UAE,Global,3345385,17
2020-08-01,Saudi Arabia,Global,8728837,44
2020-08-01,USA,Global,7702585,39
2020-08-01,Russia,Global,7570912,38
2020-08-01,Iraq,Global,4326632,22
2020-08-01,UAE,Global,3448763,17
2020-08-02,Saudi Arabia,Global,8886816,44
2020-08-02,USA,Global,7965410,40
2020-08-02,Russia,Global,7405377,37
2020-08-02,Iraq,Global,4201405,21
2020-08-02,UAE,Global,3543294,18
2020-08-03,Saudi Arabia,Global,8816888,44
2020-08-03,USA,Global,7657465,38
2020-08-03,Russia,Global,7326735,37
2020-08-03,Iraq,Global,4616066,23
2020-08-03,UAE,Global,3518485,18
2020-08-04,Saudi Arabia,Global,8835784,44
2020-08-04,USA,Global,7835693,39
2020-08-04,Russia,Global,7339837,37
2020-08-04,Iraq,Global,4699594,23
2020-08-04,UAE,Global,3445372,17
2020-08-05,Saudi Arabia,Global,8949752,45
2020-08-05,USA,Global,8039788,40
2020-08-05,Russia,Global,7421064,37
2020-08-05,Iraq,Global,4346389,22
2020-08-05,UAE,Global,3355793,17
2020-08-06,Saudi Arabia,Global,8871703,44
2020-08-06,USA,Global,7876860,39
2020-08-06,Russia,Global,7491587,37
2020-08-06,Iraq,Global,4390235,22
2020-08-06,UAE,Global,3492339,17
2020-08-07,Saudi Arabia,Global,8867568,44
2020-08-07,USA,Global,7891470,39
2020-08-07,Russia,Global,7079945,35
2020-08-07,Iraq,Global,4517124,23
2020-08-07,UAE,Global,3431648,17
2020-08-08,Saudi Arabia,Global,9026645,45
2020-08-08,USA,Global,7442505,37
2020-08-08,Russia,Global,7690199,38
2020-08-08,Iraq,Global,4356005,22
2020-08-08,UAE,Global,3543171,18
2020-08-09,Saudi Arabia,Global,8718262,44
2020-08-09,USA,Global,7966164,40
2020-08-09,Russia,Global,7216235,36
2020-08-09,Iraq,Global,4280682,21
2020-08-09,UAE,Global,3661352,18
2020-08-10,Saudi Arabia,Global,8842987,44
2020-08-10,USA,Global,7904204,40
2020-08-10,Russia,Global,7502099,38
2020-08-10,Iraq,Global,4445941,22
2020-08-10,UAE,Global,3394152,17
2020-08-11,Saudi Arabia,Global,8923713,45
2020-08-11,USA,Global,8229481,41
2020-08-11,Russia,Global,7360326,37
2020-08-11,Iraq,Global,4399134,22
2020-08-11,UAE,Global,3526567,18
2020-08-12,Saudi Arabia,Global,9032216,45
2020-08-12,USA,Global,8044442,40
2020-08-12,Russia,Global,7462197,37
2020-08-12,Iraq,Global,4194936,21
2020-08-12,UAE,Global,3611402,18
2020-08-13,Saudi Arabia,Global,8691894,43
2020-08-13,USA,Global,7909241,40
2020-08-13,Russia,Global,7250704,36
2020-08-13,Iraq,Global,4354225,22
2020-08-13,UAE,Global,3413160,17
2020-08-14,Saudi Arabia,Global,8909547,45
2020-08-14,USA,Global,7924632,40
2020-08-14,Russia,Global,7603400,38
2020-08-14,Iraq,Global,4429374,22
2020-08-14,UAE,Global,3324720,17
2020-08-15,Saudi Arabia,Global,9003496,45
2020-08-15,USA,Global,8037304,40
2020-08-15,Russia,Global,7174742,36
2020-08-15,Iraq,Global,4448493,22
2020-08-15,UAE,Global,3464059,17
2020-08-16,Saudi Arabia,Global,8811830,44
2020-08-16,USA,Global,8062821,40
2020-08-16,Russia,Global,7333956,37
2020-08-16,Iraq,Global,4375301,22
2020-08-16,UAE,Global,3330504,17
2020-08-17,Saudi Arabia,Global,8856425,44
2020-08-17,USA,Global,7689647,38
2020-08-17,Russia,Global,7138081,36
2020-08-17,Iraq,Global,4593264,23
2020-08-17,UAE,Global,3227044,16
2020-08-18,Saudi Arabia,Global,8703047,44
2020-08-18,USA,Global,7528747,38
2020-08-18,Russia,Global,7255911,36
2020-08-18,Iraq,Global,4153292,21
2020-08-18,UAE,Global,3598058,18
2020-08-19,Saudi Arabia,Global,9000939,45
2020-08-19,USA,Global,7746244,39
2020-08-19,Russia,Global,7687332,38
2020-08-19,Iraq,Global,4496731,22
2020-08-19,UAE,Global,3300742,17
2020-08-20,Saudi Arabia,Global,8472311,42
2020-08-20,USA,Global,8190864,41
2020-08-20,Russia,Global,7138786,36
2020-08-20,Iraq,Global,4100412,21
2020-08-20,UAE,Global,3500608,18
2020-08-21,Saudi Arabia,Global,9210986,46
2020-08-21,USA,Global,8052664,40
2020-08-21,Russia,Global,7429610,37
2020-08-21,Iraq,Global,4434236,22
2020-08-21,UAE,Global,3473036,17
2020-08-22,Saudi Arabia,Global,8956709,45
2020-08-22,USA,Global,7885049,39
2020-08-22,Russia,Global,7358500,37
2020-08-22,Iraq,Global,4333481,22
2020-08-22,UAE,Global,3229775,16
2020-08-23,Saudi Arabia,Global,8798662,44
2020-08-23,USA,Global,7586820,38
2020-08-23,Russia,Global,7326012,37
2020-08-23,Iraq,Global,4192475,21
2020-08-23,UAE,Global,3175225,16
2020-08-24,Saudi Arabia,Global,8865688,44
2020-08-24,USA,Global,8047504,40
2020-08-24,Russia,Global,7476452,37
2020-08-24,Iraq,Global,4103129,21
2020-08-24,UAE,Global,3190260,16
2020-08-25,Saudi Arabia,Global,8977808,45
2020-08-25,USA,Global,7689319,38
2020-08-25,Russia,Global,7302997,37
2020-08-25,Iraq,Global,4419200,22
2020-08-25,UAE,Global,3191441,16
2020-08-26,Saudi Arabia,Global,8850535,44
2020-08-26,USA,Global,7634625,38
2020-08-26,Russia,Global,7244524,36
2020-08-26,Iraq,Global,4382696,22
2020-08-26,UAE,Global,3095780,15
2020-08-27,Saudi Arabia,Global,8898886,44
2020-08-27,USA,Global,7829869,39
2020-08-27,Russia,Global,7415688,37
2020-08-27,Iraq,Global,4366402,22
2020-08-27,UAE,Global,3537436,18
2020-08-28,Saudi Arabia,Global,8849734,44
2020-08-28,USA,Global,7766539,39
2020-08-28,Russia,Global,7349295,37
2020-08-28,Iraq,Global,4412445,22
2020-08-28,UAE,Global,3338279,17
2020-08-29,Saudi Arabia,Global,8835224,44
2020-08-29,USA,Global,7723837,39
2020-08-29,Russia,Global,7229700,36
2020-08-29,Iraq,Global,4118745,21
2020-08-29,UAE,Global,3591572,18
2020-08-30,Saudi Arabia,Global,8640792,43
2020-08-30,USA,Global,7723436,39
2020-08-30,Russia,Global,7219610,36
2020-08-30,Iraq,Global,4461610,22
2020-08-30,UAE,Global,3283129,16
2020-08-31,Saudi Arabia,Global,9012820,45
2020-08-31,USA,Global,7724635,39
2020-08-31,Russia,Global,7367508,37
2020-08-31,Iraq,Global,4200357,21
2020-08-31,UAE,Global,3647431,18
2020-09-01,Saudi Arabia,Global,8645858,43
2020-09-01,USA,Global,7870471,39
2020-09-01,Russia,Global,7419064,37
2020-09-01,Iraq,Global,4386067,22
2020-09-01,UAE,Global,3296204,16
2020-09-02,Saudi Arabia,Global,8802915,44
2020-09-02,USA,Global,7828960,39
2020-09-02,Russia,Global,7300338,37
2020-09-02,Iraq,Global,4466970,22
2020-09-02,UAE,Global,3653967,18
2020-09-03,Saudi Arabia,Global,8737208,44
2020-09-03,USA,Global,7615362,38
2020-09-03,Russia,Global,7307590,37
2020-09-03,Iraq,Global,4707789,24
2020-09-03,UAE,Global,3200281,16
2020-09-04,Saudi Arabia,Global,9065196,45
2020-09-04,USA,Global,8070984,40
2020-09-04,Russia,Global,7236291,36
2020-09-04,Iraq,Global,4404676,22
2020-09-04,UAE,Global,3563588,18
2020-09-05,Saudi Arabia,Global,8761010,44
2020-09-05,USA,Global,7787342,39
2020-09-05,Russia,Global,7230627,36
2020-09-05,Iraq,Global,4165666,21
2020-09-05,UAE,Global,3220487,16
2020-09-06,Saudi Arabia,Global,8632892,43
2020-09-06,USA,Global,7821596,39
2020-09-06,Russia,Global,7200987,36
2020-09-06,Iraq,Global,4351551,22
2020-09-06,UAE,Global,3083099,15
2020-09-07,Saudi Arabia,Global,8864774,44
2020-09-07,USA,Global,7940171,40
2020-09-07,Russia,Global,7016082,35
2020-09-07,Iraq,Global,4371250,22
2020-09-07,UAE,Global,3499292,17
2020-09-08,Saudi Arabia,Global,8632409,43
2020-09-08,USA,Global,8064741,40
2020-09-08,Russia,Global,7376708,37
2020-09-08,Iraq,Global,4208103,21
2020-09-08,UAE,Global,3305490,17
2020-09-09,Saudi Arabia,Global,8896373,44
2020-09-09,USA,Global,7824025,39
2020-09-09,Russia,Global,7393437,37
